Date Time,MG,MM,JS,JSratio,Permits,Starts,Completed,Unsold,Interest,JW,Reg
2006. 05,2.1934765273962986,2.411575562700974,3.8181818181818317,,-4.904124987195072,,,,0.29000000000000004,,JN
2006. 06,1.496069968483793,2.4077046548956593,4.181818181818175,,-3.869386941462782,,,,0.43999999999999995,,JN
2006. 07,1.2883906440695148,2.7243589743589647,3.9783001808318286,,-3.7298035100736753,,,,0.5100000000000002,,JN
2006. 08,1.285834473925429,3.205128205128216,4.151624548736477,,-4.7903341463887354,,,,0.5200000000000005,,JN
2006. 09,1.2769941330670331,3.685897435897445,4.504504504504503,,-3.894420926440177,,,,0.3099999999999996,,JN
2006. 10,1.9622011536496897,3.8461538461538547,4.6762589928057485,,-3.8443529564853884,,,,0.28000000000000025,,JN
2006. 11,1.9576910177260487,4.320000000000013,4.659498207885315,,-4.131864480922733,,,,0.20999999999999996,,JN
2006. 12,2.354641384379641,4.140127388535042,4.651162790697683,,-3.0083695793615006,,,,0.11999999999999922,,JN
2007. 01,1.9545307885135754,4.285714285714293,4.991087344028511,,-3.412706367026684,,,,0.11999999999999922,,JN
2007. 02,1.6487711175688258,4.5958795562599075,5.150976909413862,,-6.297683484270011,,,,0.20999999999999996,,JN
2007. 03,1.546980318972624,4.739336492891,5.663716814159292,,-7.562279028431101,,,,0.1299999999999999,,JN
2007. 04,3.122368095120165,4.39560439560438,5.25394045534151,,-6.900774940543596,,,,-0.08999999999999986,,JN
2007. 05,4.025489780393832,4.3887147335423204,5.410122164048858,,-6.825672985611414,,,,0.07000000000000028,,JN
2007. 06,3.4259592810205852,4.5241809672387,6.08695652173914,,-6.72857146812334,,,,0.3100000000000005,,JN
2007. 07,3.6126504754466326,5.279503105590044,7.2790294627382846,,-6.692917004670687,,,,0.29000000000000004,,JN
2007. 08,3.3993566119828067,6.4914992272024685,9.482758620689658,,-8.986940355326439,,,,0.3799999999999999,,JN
2007. 09,2.887270594560243,7.561728395061729,9.793814432989677,,-8.70170464770522,,,,0.45999999999999996,,JN
2007. 10,3.550238185163068,7.515337423312873,11.130136986301387,,-8.474881571697923,,,,0.3200000000000003,,JN
2007. 11,4.219969083583841,10.85626911314983,13.846153846153841,,-6.552574967676206,,,,0.08000000000000007,,JN
2007. 12,5.08295093540414,10.95890410958904,13.921901528013581,,-5.2083258349506805,,,10.088149504896535,0.0,,JN
2008. 01,5.629247374350399,11.818181818181817,14.358108108108114,,-5.248531932035586,,,9.692962398674984,-0.03000000000000025,,JN
2008. 02,6.094862711434068,12.669683257918551,14.572864321608048,,-5.69914366162868,,,9.37257986934671,-0.009999999999999787,,JN
2008. 03,5.202916131201851,13.082706766917296,14.808652246256226,,-5.124879218359367,,,9.091241680152976,0.0,,JN
2008. 04,4.911468885239212,14.26426426426426,16.39072847682119,,-4.702335896165169,,,8.808808789833973,-0.0600000000000005,,JN
2008. 05,4.8233866996552965,13.731343283582099,16.065573770491802,,-4.980744153338007,,,8.435150805742682,0.010000000000000675,,JN
2008. 06,3.9593179778641963,13.126843657817112,15.0242326332795,,-4.884401241455308,,,9.217862110308912,0.2400000000000002,,JN
2008. 07,3.473554970139836,11.901306240928866,12.44094488188978,,-5.161292287417394,,,10.243961965059608,0.21999999999999975,,JN
2008. 08,3.2753399441838305,10.186513629842175,11.267605633802802,,-6.731605890544842,,,11.173363220411677,-0.10000000000000053,,JN
2008. 09,3.336745379031214,9.557774607703283,9.399075500770415,,-7.019876020587562,,,11.771070034807707,-0.9299999999999997,,JN
2008. 10,3.2187237223208376,5.931034482758624,7.057057057057059,,-7.182217620137936,,,12.210045186039956,-1.7100000000000004,,JN
2008. 11,2.554063915304683,5.8984910836762605,6.408345752608069,,-7.151873395922912,,,12.939481035843169,-2.78,,JN
2008. 12,1.7179293103052773,4.878048780487809,5.6129985228951185,,-5.068742403561572,,,13.69628441377807,-3.15,,JN
2009. 01,1.0780626780626745,3.8821954484604904,4.824561403508776,67.7,-5.475355008042882,,,14.345077280686581,-3.1199999999999997,,JN
2009. 02,1.707899033027771,3.32446808510638,3.913043478260869,67.8,-6.610228993684749,,,15.018683373101155,-2.21,,JN
2009. 03,2.070525858719763,2.1024967148489004,2.1337126600284417,68.2,-7.416626752198989,,,15.685721258764124,-1.36,,JN
2009. 04,2.3476975606402606,2.493438320209962,1.9774011299435124,68.1,-7.123804988524015,,,16.398371691313237,-0.5000000000000002,,JN
2009. 05,2.6287924128723272,2.7379400260756137,2.106741573033699,68.0,-7.826273779101801,,,17.333246452291643,-0.1200000000000001,,JN
2009. 06,2.813202004492843,2.3346303501945664,2.3809523809523725,67.8,-6.797604578212516,,,16.777138280655777,0.20999999999999996,,JN
2009. 07,3.1691638972896508,3.515625,3.9381153305204197,67.7,-6.56016102372996,,,15.922176701821895,0.18999999999999995,,JN
2009. 08,2.947773514442842,4.036458333333348,4.788732394366213,67.8,-7.907444578876988,,,15.075242931239975,0.09000000000000008,,JN
2009. 09,2.617107942973518,4.817708333333348,5.049088359046294,68.0,-7.685173136501944,,,14.422071259830394,0.07000000000000006,,JN
2009. 10,2.6406740608552415,5.181347150259064,5.742296918767509,67.8,-7.712482938295464,,,13.773643293296972,0.06000000000000005,,JN
2009. 11,2.975331469288345,5.426356589147274,6.013986013986017,68.1,-7.660139151524549,,,13.593747408378022,0.020000000000000018,,JN
2009. 12,2.975331469288345,5.670103092783507,5.857740585774063,68.5,-7.134425466999273,,,13.287231093303134,0.020000000000000018,,JN
2010. 01,2.4178069121889356,5.791505791505802,6.136680613668055,68.6,-7.20876881632608,,,13.038369037492332,0.009999999999999787,,JN
2010. 02,2.3520587510915014,6.048906048906044,6.4066852367688165,68.5,-9.314657976848688,,,12.679671968779695,0.0,,JN
2010. 03,3.0707744665606773,5.7618437900128106,6.232686980609414,68.6,-10.058091470116755,,,12.455623138474955,0.009999999999999787,,JN
2010. 04,3.9722770500628,5.3299492385786795,6.740027510316349,68.6,-8.896666288286745,,,11.686778048162113,0.0,,JN
2010. 05,4.189496565710882,5.5766793409378845,6.429548563611487,68.3,-9.822923732450327,,,10.706655640672652,0.20000000000000018,,JN
2010. 06,3.0272294608722827,5.786163522012577,6.495263870094714,68.4,-9.010457129093082,,,9.8338139434594,0.26000000000000023,,JN
2010. 07,2.840142449512273,5.757196495619521,6.182795698924726,68.5,-9.109834463397283,,,9.02482981188675,0.27,,JN
2010. 08,3.6397516897665794,5.590062111801242,6.1415220293724815,68.6,-10.322086220787458,,,8.209642373937585,0.25,,JN
2010. 09,4.642589902724592,5.541871921182273,6.62251655629138,69.1,-8.967216609586673,,,7.3368006767243354,0.3700000000000001,,JN
2010. 10,4.317074505939678,6.25,7.255936675461738,69.0,-8.211645426632597,,,6.527086744401507,0.2999999999999998,,JN
2010. 11,4.518530683746658,7.195121951219519,9.354413702239771,69.2,-7.729172261613728,,,5.2470162285887625,0.3900000000000001,,JN
2010. 12,4.523086702541579,8.394160583941602,10.906701708278588,69.3,-5.417700982034339,,,4.0844436335547245,0.48,,JN
2011. 01,4.512890065297981,9.83009708737863,12.0418848167539,69.3,-5.382805124187063,,,2.986458404911467,0.6600000000000001,,JN
2011. 02,4.282657572038362,9.80629539951574,12.125162972620585,69.7,-5.375977673738683,,,1.8435904301322437,0.6399999999999997,,JN
2011. 03,4.451515478373436,10.120481927710845,11.469072164948457,69.8,-4.304826558948366,,,0.6430681960889344,0.52,,JN
2011. 04,3.944679844277621,10.80432172869148,12.596401028277636,70.4,-3.4460850136632106,,,-0.03236239820108555,0.54,0.0,JN
2011. 05,4.266782063071339,10.939357907253267,13.087674714104192,70.9,-2.0889395856463002,,,-0.6526930358526435,0.5099999999999998,-0.09999999999999964,JN
2011. 06,3.7468005936377446,12.899408284023671,14.303797468354418,69.3,-1.3932982455168943,,,-1.288349489257946,0.33000000000000007,-0.09999999999999964,JN
2011. 07,2.829967870289596,14.117647058823524,14.591194968553456,69.4,-0.7575867482121592,,,-1.8331457492660495,0.2400000000000002,-0.09999999999999964,JN
2011. 08,2.1988537778011574,14.585764294049008,14.782608695652177,69.3,-3.8413185340638876,,,-2.34911487964211,0.2200000000000002,-0.1999999999999993,JN
2011. 09,2.4349797434874976,13.610149942329874,14.145141451414522,69.5,-3.0827129286883084,,,-2.639940478588164,0.05999999999999961,-0.09999999999999964,JN
2011. 10,2.131738283295981,11.831626848691679,10.72289156626507,69.8,-2.5691369338490415,,,-3.0052057540524046,0.0,0.0,JN
2011. 11,2.3749606794589484,11.111111111111116,9.834123222748815,69.9,-2.1435591892333417,,,-3.3686465276411997,0.009999999999999787,0.0,JN
2011. 12,2.1307546597176374,9.6132596685083,8.761682242990654,69.3,-1.2810246159213086,,,-3.725154194103301,0.0,0.0,JN
2012. 01,1.3373328333958323,9.812568908489517,9.069767441860455,69.3,-0.444282633192045,,,-4.068890347437281,0.009999999999999787,0.09999999999999964,JN
2012. 02,0.12288691306008293,8.97155361050328,8.439306358381504,69.4,-1.2355082795987737,,,-4.335267621252362,-0.009999999999999787,0.0,JN
2012. 03,1.1473917271918266,8.125677139761645,7.30593607305936,69.1,0.00481188519029796,,,-4.6107674044446725,0.0,-0.09999999999999964,JN
2012. 04,2.206912294171981,7.181136120042875,5.7303370786516705,69.1,0.09963758586224533,,,-4.910715512767955,0.0,0.0,JN
2012. 05,1.9487923706851928,4.926624737945473,4.4296788482834915,69.3,4.365276904889126,,,-4.937353240149463,-0.16000000000000014,-0.09999999999999964,JN
2012. 06,1.4226002027851958,2.7835051546391876,3.6223929747530415,69.5,4.970644177978838,,-9.212595462924645,-4.99902140353953,-0.25,-0.9000000000000004,JN
2012. 07,1.0186652398493479,1.4256619144602745,2.3809523809523725,69.5,5.425048935598809,,-9.173620255069409,-5.011428016292561,-0.2599999999999998,-0.8000000000000007,JN
2012. 08,0.9774790467017791,1.0152284263959421,1.93965517241379,69.5,4.5268598988341235,,-9.060908167488055,-4.957787661154455,-0.44999999999999973,-0.20000000000000107,JN
2012. 09,1.439018636470868,1.0172939979654183,3.0467899891186034,69.4,5.544150015642774,,-9.48120838192694,-5.19241860233678,-0.5099999999999998,-1.1999999999999993,JN
2012. 10,1.3151021662313633,0.10101010101009056,2.373247033441217,69.7,6.396822716084925,,-9.125164591249389,-5.191323901211513,-0.33999999999999986,-1.4000000000000004,JN
2012. 11,1.3905255715295883,-0.40322580645162365,2.2556390977443774,70.3,6.653990016307246,,-7.9443211316353795,-5.186945096710444,-0.2400000000000002,-0.6999999999999993,JN
2012. 12,1.6958559447459276,-0.9036144578313143,1.4925373134328401,70.2,7.312459681773247,,-6.066137466611489,-4.83992484000066,-0.2400000000000002,-0.6999999999999993,JN
2013. 01,1.9390238871240584,-1.1044176706827225,1.4925373134328401,70.3,7.279081035136722,,-3.492720364169896,-4.507135697919353,-0.06999999999999984,-1.6999999999999993,JN
2013. 02,1.2663277518079497,-1.6032064128256418,1.0638297872340496,70.6,6.708609619894286,,-3.075580301719273,-4.254259737982571,0.0,-0.40000000000000036,JN
2013. 03,0.7816782734046734,-2.0999999999999908,0.9564293304994642,70.9,6.2466188062205585,,-4.333320793047665,-3.9959102724194517,-0.18999999999999995,0.3000000000000007,JN
2013. 04,1.2404677173360357,-2.397602397602394,0.7423117709437932,71.3,6.7541259562168205,,-3.2894172529250216,-3.67370324121573,-0.2699999999999996,0.7999999999999989,JN
2013. 05,1.1598608575013492,-2.006018054162484,0.741525423728806,71.4,6.002347801289622,,-3.8645649147887586,-3.600358265822811,-0.27,0.5999999999999996,JN
2013. 06,0.8871822033898358,-2.008032128514059,0.634249471458781,71.5,6.4908898111514945,,-3.166171325382792,-3.3139114713778266,-0.2400000000000002,0.1999999999999993,JN
2013. 07,0.781313418296925,-2.1105527638190846,0.7399577167019,71.6,5.733042811381291,,-2.7395508069673826,-3.1617480149656503,-0.25,-0.3000000000000007,JN
2013. 08,0.9180990899898767,-2.114803625377637,0.6335797254487741,71.8,3.333573281578335,-0.9406046108670509,-2.7079492870847597,-3.0843891354467505,-0.06000000000000005,-1.200000000000001,JN
2013. 09,1.102922593232858,-2.0181634712411745,0.42149631190726566,71.9,3.677221620813473,-0.47493310639342123,-2.1012001053383993,-2.9117912580295817,0.009999999999999787,-1.5999999999999996,JN
2013. 10,1.2137933822489178,-1.9230769230769162,0.10504201680672232,72.0,4.361483876862246,-0.4733077259240541,-1.3132688762650009,-2.919454165906454,0.020000000000000018,-1.5,JN
2013. 11,1.2794857801224913,-1.8237082066869248,0.10504201680672232,72.2,5.476634116764347,-0.5456371568108832,0.104585982468681,-2.8008615440024798,0.0,-0.5,JN
2013. 12,1.5217127362499472,-1.8274111675126825,0.0,72.4,8.476160680419387,1.347118399766924,1.2959632820435654,-2.982217030421788,-0.009999999999999787,-0.1999999999999993,JN
2014. 01,1.130291613216028,-1.731160896130346,0.10526315789474161,72.4,7.89203436428019,1.5868620189985483,1.3349384898988004,-3.138029490584856,-0.020000000000000018,0.40000000000000036,JN
2014. 02,0.9428260606793026,-1.7364657814096018,-0.10526315789473051,72.6,9.482071713147404,0.932646380078353,2.8844663481434116,-3.217577772354291,-0.009999999999999787,0.5999999999999996,JN
2014. 03,0.7733252987847772,-1.7400204708290734,-0.21052631578947212,72.7,9.516208965389305,0.7676702624376082,2.6611489409728764,-3.309167766501668,-0.009999999999999787,0.5,JN
2014. 04,1.0729483895690173,-1.842374616171949,-0.2103049421661285,72.7,9.727859929289092,2.821338485482743,3.2742184266957612,-3.3161008736283617,-0.020000000000000018,-0.1999999999999993,JN
2014. 05,0.8056781124112566,-1.741803278688514,-0.21008403361344463,72.7,9.336419436915293,2.709999923331107,3.174146947067455,-3.331061789007017,0.0,-0.7000000000000011,JN
2014. 06,0.2960069269648091,-1.642710472279274,-0.31479538300104304,72.8,9.790824194535265,2.985501912888804,3.9652383281291157,-2.9417130887868925,-0.14000000000000012,-1.5,JN
2014. 07,-0.29356364219300657,-1.5432098765432056,-0.31479538300104304,72.9,10.0009579472243,2.459691331048597,6.668221662089464,-2.5545537908173026,-0.25,-2.1999999999999993,JN
2014. 08,0.0,-1.5447991761071034,-0.41972717733472775,73.0,9.116423811356375,1.4145716892456512,7.531996538881157,-2.1706785962235147,-0.4200000000000004,-2.3999999999999995,JN
2014. 09,-0.4064025881953648,-1.6511867905056876,-0.5246589716684125,73.1,8.44126482257211,2.2012558364192527,7.6805236823294845,-1.802129217383471,-0.5,-1.9000000000000004,JN
2014. 10,-0.29138226958846936,-1.6511867905056876,-0.31479538300104304,73.2,9.331109197677664,2.3060928766934206,8.345208983860653,-1.4923287989327814,-0.5000000000000002,-1.5999999999999996,JN
2014. 11,-0.49830576041458574,-1.4477766287487093,0.21008403361344463,73.3,8.16664959342615,2.0639111867577458,7.323426507655845,-1.28214618288143,-0.34999999999999987,-0.7000000000000002,JN
2014. 12,0.07990411506193507,-1.2435233160621784,0.525762355415349,73.3,9.041321856424194,1.6876356080992982,5.656973025845529,-0.9172458077922783,-0.2500000000000002,-0.20000000000000018,JN
2015. 01,-0.10178421745898891,-0.7276507276507305,1.1591148577449806,73.6,4.75064855241992,0.12645766727234764,4.6404574696211585,-0.8862292759097002,-0.23999999999999977,0.6000000000000005,JN
2015. 02,-0.11959338249950546,-0.4166666666666763,1.476793248945163,73.6,4.119488688747437,-0.36847068564988705,4.546706293969377,-0.8727279620314016,-0.25,0.5,JN
2015. 03,0.09977052778609163,-0.2085505735140769,1.3698630136986356,73.8,4.760510425289802,-1.226671573475634,5.650652721869005,-0.8822153717837196,-0.25,0.40000000000000036,JN
2015. 04,0.1251940507787097,-0.10427528675704956,1.3684210526315743,74.1,5.079883385152921,-1.3347593746885358,4.689966517437267,-0.9942397869360893,-0.41999999999999993,0.10000000000000053,JN
2015. 05,0.254979119820109,0.10438413361169019,1.473684210526316,74.3,4.550376672600767,-2.1287577339742882,5.4304954666867316,-1.139835036596661,-0.51,0.10000000000000053,JN
2015. 06,0.19595035924231397,0.5224660397074254,1.5789473684210575,74.4,4.703615004886634,-1.8443161518350728,5.315676611113202,-1.8240232398888205,-0.3400000000000001,-0.5000000000000009,JN
2015. 07,0.059994000599927766,0.8368200836820217,1.791359325605879,78.9,5.638975716314723,-1.7224126166325517,6.316391407396262,-2.53849817431338,-0.25,-0.5,JN
2015. 08,0.6917986765590634,1.364113326337879,2.0042194092827037,78.9,4.944092981790693,-4.002821415154376,6.937887965087846,-3.229254584357144,-0.26,-0.5,JN
2015. 09,1.0208166533226537,1.4690451206715638,1.8947368421052602,78.9,5.3059478555548445,-2.04261256909784,6.4533313268876284,-3.894467968144668,-0.08000000000000007,-0.5,JN
2015. 10,0.8213141025640969,1.5739769150052485,1.467505241090139,78.8,5.16788163537649,-0.48793615014835723,7.133817388360109,-4.472105261910796,0.0,-0.7000000000000002,JN
2015. 11,0.6487025948103797,1.6789087093389332,1.4644351464435212,78.7,4.21886602305164,3.769747989358355,6.40382227907152,-4.865832766631991,0.0,-0.39999999999999947,JN
2015. 12,0.7291978823294354,1.675392670157061,1.1458333333333348,78.6,5.086710835601303,3.7908779354601254,6.58816447838682,-5.366840981629396,0.010000000000000009,-0.39999999999999947,JN
2016. 01,0.5487926561564604,1.5690376569037712,1.039501039501034,78.5,4.842439830670366,2.8132115831359084,6.839923253451716,-5.52849184779389,0.010000000000000009,-0.20000000000000018,JN
2016. 02,0.1893750622944168,1.5673981191222541,1.039501039501034,78.5,5.393946105778412,2.754697886238698,4.401339302509314,-5.678101001580442,-0.010000000000000009,0.09999999999999964,JN
2016. 03,0.7802340702210753,1.6701461377870652,1.1422637590861928,78.5,5.890074171694041,3.708796221757095,4.983860652345663,-5.800707527610397,0.010000000000000009,-0.20000000000000018,JN
2016. 04,1.4318614198457924,1.6684045881126153,1.1410788381742698,78.5,6.712402647921168,3.2764450169054875,5.1355479477822525,-5.6558420787000045,-0.19999999999999996,-0.40000000000000036,JN
2016. 05,1.9556714471968828,1.4553014553014387,1.139896373056981,78.5,8.260716688492725,3.473116053698888,5.574809074150711,-5.523018342167553,-0.26,0.2999999999999998,JN
2016. 06,1.2191465973818483,1.4522821576763434,1.1387163561076719,78.5,8.146925847686388,5.108248805882035,7.303412211730184,-5.415372731516253,-0.26,0.2999999999999998,JN
2016. 07,0.8463606492083997,1.449275362318847,1.3443640124095158,78.4,6.4863381775192455,5.192768590289115,5.876076897031716,-5.2785350908578215,-0.24,0.09999999999999964,JN
2016. 08,1.9417475728155331,1.4477766287487093,1.342975206611574,78.4,3.358607266555733,3.4097262153935772,5.278808171250143,-5.182931192584463,-0.26,0.9000000000000004,JN
2016. 09,2.5730180806675884,1.342975206611574,1.342975206611574,78.5,3.7545993925617855,3.044828300020698,5.35359843497235,-5.105572313065562,-0.06000000000000005,0.5999999999999996,JN
2016. 10,2.3500247892910275,1.3415892672858698,1.3402061855670055,78.5,2.616690984498417,3.7006693194102604,5.189270531582711,-5.00741411216658,0.0,0.0,JN
2016. 11,2.211424038080123,1.338825952626177,1.4418125643666402,78.5,3.643842974176951,2.713250684269842,5.619051201986382,-5.086962393936015,0.010000000000000009,-0.2999999999999998,JN
2016. 12,2.2328073831497486,1.5447991761071034,1.6460905349794164,78.5,3.3199183806815786,0.011868344181979573,6.9041796772130475,-5.219421230093377,-0.010000000000000009,-0.6999999999999993,JN
2017. 01,2.1090330282530934,1.6460905349794164,1.7489711934156382,78.5,3.222058257588129,-0.04258190154181307,5.554794778225048,-5.369030383879929,0.0,-0.9000000000000004,JN
2017. 02,1.945409429280387,1.642710472279263,1.7453798767967044,78.5,2.5924156051263987,-0.8780274627964229,5.454723298596742,-5.490542208784617,0.0,-0.6999999999999993,JN
2017. 03,2.0335636722606187,1.846153846153853,1.9487179487179596,78.6,3.9131479640852818,-0.24169100903926394,5.509499266393289,-5.589795110808866,0.0,-0.40000000000000036,JN
2017. 04,1.888648435963014,1.946721311475419,1.946721311475419,78.6,3.8608041773143666,-0.0962194570309225,5.978255144652196,-5.952506083647482,0.0,0.10000000000000053,JN
2017. 05,2.171981439431314,1.942740286298572,2.149437052200609,78.7,4.289416344351569,-0.9966802370602099,4.971220044392612,-6.268144908099599,0.010000000000000009,0.39999999999999947,JN
2017. 06,1.4316745655608143,2.0408163265306145,2.0408163265306145,78.6,4.099006337402299,-1.122647223436148,4.89010947669388,-6.56845791679797,0.0,0.5,JN
2017. 07,0.07774538386782215,2.0387359836901098,2.0387359836901098,78.6,4.9630581219250836,-0.8723386311536385,3.1636131071065807,-6.898692756253653,0.020000000000000018,0.6999999999999993,JN
2017. 08,0.14527845036320652,2.3445463812436396,2.1406727828746197,78.6,4.088385858927041,-0.7748158029916218,3.085662691396111,-7.19718126307658,0.020000000000000018,0.40000000000000036,JN
2017. 09,1.0753729897306608,2.443991853360483,2.136317395727372,78.5,4.869749632463887,-1.1519040718847529,4.298107670892744,-7.430717503133637,0.020000000000000018,0.09999999999999964,JN
2017. 10,1.076938003298733,2.4390243902439046,2.0304568527918843,78.5,6.623645792092226,-1.3688923645452402,4.288627214927957,-7.6627941416903385,0.27,0.10000000000000053,JN
2017. 11,1.320132013201314,2.332657200811372,1.8218623481781382,78.5,6.783711574826474,1.2122118208094683,3.8156578006847006,-7.91567010162712,0.27,-0.20000000000000018,JN
2017. 12,1.8608729540140256,2.1255060728744946,1.8200202224469164,78.0,8.289543701497,4.128957073088451,2.687483540875062,-8.141178533432214,0.24,-0.5,JN
2018. 01,1.4798948495764908,1.9191919191919204,1.8163471241170681,78.0,7.895068786701698,3.6299652689927986,2.8633986682216626,-8.106148097423654,0.24,-0.2999999999999998,JN
2018. 02,0.6965944272445901,1.6112789526686822,1.5090543259557387,77.9,7.7896226075544925,3.219556700477645,3.4733080019562848,-8.082064672667771,0.21999999999999997,-0.09999999999999964,JN
2018. 03,1.3323035335006672,1.6080402010050232,1.6080402010050232,77.9,6.858813529758657,3.0667709363571523,2.9887513637560668,-7.972229659765937,-0.010000000000000009,-0.20000000000000018,JN
2018. 04,2.4543434148226906,1.5045135406218657,1.4028056112224574,77.8,7.004465805990768,2.859534926512867,2.2829840863774877,-7.8620297464890125,-0.010000000000000009,0.0,JN
2018. 05,3.0954930400077796,1.4000000000000012,1.4000000000000012,78.0,7.5180418008300345,2.3686700247640498,2.876039276174711,-7.766425848215654,0.0,0.40000000000000036,JN
2018. 06,1.8741503204505738,1.598401598401611,1.3986013986013957,78.1,7.90493065957158,1.1398823899226396,0.6144238365749968,-7.665348444315959,0.010000000000000009,0.2999999999999998,JN
2018. 07,1.102514506769836,1.4940239043824688,1.3972055888223478,78.1,9.196077399920814,-2.662695218161328,-0.5611527030585761,-7.538728014160023,0.06000000000000005,0.0,JN
2018. 08,0.009584970765841305,1.3916500994035852,1.294820717131473,78.1,8.344163305084038,-2.6618825279266445,-0.6306760468003465,-7.245348112588345,0.020000000000000018,0.20000000000000018,JN
2018. 09,0.4511422537915033,1.1904761904761862,1.194029850746281,78.1,8.183338916744415,-2.636689130651457,0.2330988299913469,-7.037354898787528,0.020000000000000018,-0.09999999999999964,JN
2018. 10,0.17244682889443474,1.090188305252715,1.1928429423459175,78.1,7.216116769890551,-2.648066793937025,0.12354689439825409,-6.667345918447127,0.28,-1.2999999999999998,JN
2018. 11,0.4017216642754784,1.1892963330029538,1.1916583912611856,78.0,6.9369499071123375,-2.7740337803129633,0.1846431661713251,-6.2885793291045875,0.26,-1.5,JN
2018. 12,0.9594166746617949,1.090188305252715,0.9910802775024763,77.9,6.690403085365274,-3.121052510522806,-1.1721154207892859,-5.9105425405122265,0.21999999999999997,-1.4000000000000004,JN
2019. 01,0.8262874711760126,1.090188305252715,0.9910802775024763,77.9,4.767337875738181,-3.7890838834326206,-0.9477446296226633,-5.636502358820273,0.24,-1.4000000000000004,JN
2019. 02,-0.390625,0.791295746785381,0.791295746785381,77.9,5.74897352909418,-5.559123214573224,-0.9782927655091986,-5.364286679003766,0.24,-0.9000000000000004,JN
2019. 03,-1.1128925775723886,0.6916996047430901,0.6916996047430901,77.9,6.336134267654878,-5.2819958445461594,-2.1591362251232087,-5.377058192131886,-0.020000000000000018,0.09999999999999964,JN
2019. 04,-0.48154093097912964,0.4930966469427922,0.4930966469427922,77.9,6.301997015412978,-3.9215523916860264,-2.0780256574244764,-5.322688036243603,0.0,0.40000000000000036,JN
2019. 05,0.8197502621294372,0.2949852507374562,0.49261083743843415,78.0,6.54171638671166,-2.9747682682797807,-1.7093412587938754,-5.272331784481301,-0.13000000000000012,0.5,JN
2019. 06,0.49741725655250146,0.09813542688910104,0.3937007874015741,78.1,6.166206612050749,-2.862617015893462,-2.2760618486889133,-5.222340433094087,-0.25,0.5,JN
2019. 07,0.9775733179988366,,,78.1,4.78630301587257,-2.6009307603253835,-1.6808998908995147,-5.13914314757376,-0.22999999999999998,0.0,JN
2019. 08,,,,78.1,4.741545285155411,-1.837814629957603,-1.5850419472555586,-5.145711354325365,-0.3899999999999999,-0.20000000000000018,JN
2019. 09,,,,78.1,6.034967842320773,-1.318505569994864,-2.637372559346902,-4.95413865740356,-0.48,,JN
2019. 10,,,,78.1,7.719830891859933,-0.7959457490933912,-3.8287498589217868,-4.830437430248338,-0.34999999999999987,,JN
2019. 11,,,,78.1,6.0129682797648805,,,,,,JN
1990. 07,6.113207547169819,,,,,,,,,,GB
1990. 08,7.0964155367026605,,,,,,,,,,GB
1990. 09,7.554181051016506,,,,,,,,,,GB
1990. 10,8.091030026605829,,,,,,,,,,GB
1990. 11,7.6080054561275645,,,,,,,,,,GB
1990. 12,7.585171985275152,,,,,,,,,,GB
1991. 01,7.5699075699075635,,,,,,,,,,GB
1991. 02,7.542420287152729,,,,,,,,,,GB
1991. 03,7.497683039851721,,,,,,,,,,GB
1991. 04,7.92165697340288,,,,,,,,5.35,,GB
1991. 05,7.827406266522607,,,,,,,,4.1999999999999975,,GB
1991. 06,7.908502730234468,,,,,,,,4.33,,GB
1991. 07,6.725495948904281,,,,,,,,4.329999999999998,,GB
1991. 08,6.357131712101305,,,,,,,,2.580000000000002,,GB
1991. 09,5.329436068744231,,,,,,,,-1.1400000000000006,,GB
1991. 10,5.859340851473016,,,,,,,,-1.139999999999997,,GB
1991. 11,6.215674309127395,,,,,,,,-4.140000000000001,,GB
1991. 12,6.758755710245801,,,,,,,,-5.109999999999998,,GB
1992. 01,6.547464239271794,,,,,,,,-3.8200000000000003,,GB
1992. 02,6.325976377273901,,,,,,,,-2.99,,GB
1992. 03,5.261252050184262,,,,,,,,-2.530000000000001,,GB
1992. 04,5.263718927216132,,,,,,,,-0.13000000000000078,,GB
1992. 05,4.796632151893343,,,,,,,,0.4299999999999997,,GB
1992. 06,3.2396540421662845,,,,,,,,-0.02000000000000135,,GB
1992. 07,2.3179293723147865,,,,,,,,-0.07000000000000028,,GB
1992. 08,2.6644688797546223,,,,,,,,-2.960000000000001,,GB
1992. 09,1.9365361190825325,,,,,,,,-1.6599999999999984,,GB
1992. 10,2.8808273145108254,,,,,,,,-1.3800000000000008,,GB
1992. 11,2.689650956659939,,,,,,,,-2.5199999999999996,,GB
1992. 12,2.7725229348467106,,,,,,,,-3.67,,GB
1993. 01,2.675802233889435,,,,,,,,-0.9599999999999991,,GB
1993. 02,2.325110791832774,,,,,,,,-2.4700000000000006,,GB
1993. 03,2.6713924050632887,,,,,,,,-2.369999999999999,,GB
1993. 04,3.6275842480066656,,,,,,,,0.5600000000000005,,GB
1993. 05,4.795067696278221,,,,,,,,2.8100000000000005,,GB
1993. 06,4.446856885356687,,,,,,,,2.539999999999999,,GB
1993. 07,4.326883993171293,,,,,,,,1.8100000000000005,,GB
1993. 08,5.257721518987357,,,,,,,,1.0199999999999996,,GB
1993. 09,4.838452333466292,,,,,,,,-1.4800000000000004,,GB
1993. 10,5.149116018810651,,,,,,,,-2.459999999999999,,GB
